"pre","post","ACD_avg","ACD_max","ACD_sum","FOUT_avg","FOUT_max","FOUT_sum","MLOC_avg","MLOC_max","MLOC_sum","NBD_avg","NBD_max","NBD_sum","NOCU","NOF_avg","NOF_max","NOF_sum","NOI_avg","NOI_max","NOI_sum","NOM_avg","NOM_max","NOM_sum","NOT_avg","NOT_max","NOT_sum","NSF_avg","NSF_max","NSF_sum","NSM_avg","NSM_max","NSM_sum","PAR_avg","PAR_max","PAR_sum","TLOC_avg","TLOC_max","TLOC_sum","VG_avg","VG_max","VG_sum"
0,"0",0,0,0,1.87692307692308,10,122,3.35384615384615,32,218,1.21538461538462,4,79,8,1.625,3,13,0.125,1,1,8.125,15,65,0.875,1,7,0,0,0,0,0,0,0.661538461538462,3,43,51.5,111,412,1.38461538461538,7,90
1,"0",0,0,0,2.27857142857143,26,319,4.00714285714286,44,561,1.40714285714286,7,197,10,1.5,6,15,0,0,0,14,48,140,1,1,10,0,0,0,0,0,0,0.507142857142857,2,71,96,399,960,1.97142857142857,9,276
0,"0",0,0,0,3.25,71,845,5.58076923076923,71,1451,1.32692307692308,5,345,16,4.5,19,72,0,0,0,16.1875,53,259,1,1,16,0.25,3,4,0.0625,1,1,0.796153846153846,4,207,139.3125,633,2229,2.05,17,533
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,1,11,1.72727272727273,7,19,0,0,0,0,0,0,0,0,0,0.473684210526316,2,9,5.81818181818182,12,64,0,0,0
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,15,1.66666666666667,8,25,1,1,15,7.8,37,117,0,0,0,1.8,17,27,0,0,0,0.478632478632479,2,56,16.0666666666667,64,241,0,0,0
1,"0",0,0,0,0,0,0,0,0,0,0,0,0,19,0.631578947368421,6,12,1,1,19,3.21052631578947,15,61,0,0,0,0.842105263157895,6,16,0,0,0,0.229508196721311,2,14,8.26315789473684,26,157,0,0,0
1,"0",0,0,0,0,0,0,0,0,0,0,0,0,13,1.76923076923077,7,23,1,1,13,7.07692307692308,18,92,0,0,0,0,0,0,0,0,0,0.391304347826087,1,36,13.3846153846154,31,174,0,0,0
0,"0",0,0,0,3.176,49,1191,5.152,58,1932,1.37866666666667,7,517,27,2.37037037037037,7,64,0,0,0,13.8148148148148,35,373,1,1,27,0.185185185185185,2,5,0.0740740740740741,1,2,0.778666666666667,5,292,112.148148148148,350,3028,2.02133333333333,14,758
2,"0",0,0,0,3.48453608247423,37,1014,6.70790378006873,64,1952,1.57388316151203,7,458,22,3.13636363636364,17,69,0,0,0,13.1363636363636,75,289,1,1,22,0.954545454545455,6,21,0.0909090909090909,1,2,0.814432989690722,4,237,127.5,824,2805,2.50515463917526,20,729
0,"0",0,0,0,2.16666666666667,9,65,3.53333333333333,20,106,1.13333333333333,3,34,4,2.75,5,11,0.25,1,1,7.5,10,30,0.75,1,3,3,6,12,0,0,0,1,3,30,53.75,106,215,1.73333333333333,8,52
2,"0",0,0,0,2.4453781512605,29,582,4.46218487394958,32,1062,1.35714285714286,4,323,17,3.05882352941176,8,52,0,0,0,13.8823529411765,27,236,1,1,17,0.235294117647059,3,4,0.117647058823529,1,2,0.865546218487395,4,206,106.529411764706,222,1811,1.77310924369748,13,422
0,"0",0,0,0,5.47368421052632,22,104,15.1052631578947,62,287,2.21052631578947,4,42,2,3.33333333333333,8,10,0,0,0,4.66666666666667,11,14,1,1,2,0.666666666666667,1,2,1.66666666666667,5,5,2.15789473684211,5,41,182.5,263,365,5.68421052631579,23,108
0,"0",2,4,4,3.06666666666667,12,46,7.8,18,117,1.66666666666667,3,25,2,2.5,5,5,0,0,0,5,9,10,1,1,2,1,2,2,2.5,3,5,0.866666666666667,3,13,84,131,168,1.8,3,27
0,"0",0.571428571428571,4,4,2.96666666666667,38,267,5.57777777777778,48,502,1.42222222222222,6,128,7,2.11111111111111,14,38,0,0,0,4.83333333333333,26,87,1,1,7,0.388888888888889,3,7,0.166666666666667,2,3,0.9,4,81,127.285714285714,479,891,2.16666666666667,14,195
5,"1",0.2,2,2,6.6043956043956,111,601,11.4945054945055,160,1046,1.83516483516484,6,167,10,2.90909090909091,18,32,0,0,0,7.90909090909091,40,87,1,1,10,1.27272727272727,4,14,0.363636363636364,4,4,0.626373626373626,4,57,140.8,830,1408,3.97802197802198,33,362
2,"0",0,0,0,2.33802816901408,26,166,6.50704225352113,58,462,1.3943661971831,5,99,8,2.9,11,29,0.25,1,2,5.8,20,58,0.75,1,6,1.6,7,16,1.3,13,13,1.46478873239437,7,104,85.75,281,686,2.36619718309859,25,168
35,"1",0.636363636363636,19,42,3.89485458612975,183,3482,6.61073825503356,187,5910,1.40604026845638,6,1257,66,2.77570093457944,69,297,0.348484848484849,1,23,8.18691588785047,144,876,0.651515151515151,1,43,2.54205607476635,66,272,0.149532710280374,4,16,1.03131991051454,7,922,139.378787878788,2782,9199,2.43959731543624,37,2181
0,"0",0,0,0,1.66666666666667,6,10,2.66666666666667,8,16,1.33333333333333,3,8,1,0,0,0,0,0,0,3,4,6,1,1,1,0,0,0,0,0,0,2,2,12,41,41,41,1.33333333333333,3,8
2,"0",0.25,1,1,3.24,28,81,5.72,34,143,1.32,5,33,4,2.25,5,9,0.25,1,1,6,7,24,0.75,1,3,1,4,4,0,0,0,0.56,2,14,66.25,125,265,2.32,14,58
2,"0",2.33333333333333,12,21,4.72268907563025,96,562,7.21848739495798,145,859,1.42857142857143,4,170,9,4,14,44,0,0,0,9.90909090909091,35,109,1,1,9,0.363636363636364,2,4,0.727272727272727,3,8,0.781512605042017,6,93,148.666666666667,573,1338,1.86554621848739,8,222
0,"0",0.125,1,1,3.88421052631579,33,369,6.74736842105263,89,641,1.36842105263158,5,130,8,2.5,13,20,0.375,1,3,9,51,72,0.625,1,5,29.75,147,238,2.875,17,23,0.863157894736842,3,82,147.75,549,1182,2.6,31,247
0,"0",0,0,0,3,25,54,3.61111111111111,22,65,1.16666666666667,2,21,4,1.75,4,7,0,0,0,4.5,7,18,1,1,4,0,0,0,0,0,0,0.722222222222222,1,13,34.5,47,138,2.05555555555556,10,37
0,"0",0.333333333333333,2,2,9.37931034482759,40,272,12.0344827586207,47,349,2.31034482758621,5,67,6,0.833333333333333,2,5,0,0,0,3.33333333333333,7,20,1,1,6,0,0,0,1.5,6,9,1.3448275862069,3,39,83.6666666666667,186,502,3.55172413793103,11,103
0,"0",0.378378378378378,2,14,2.23318385650224,22,996,3.80941704035874,45,1699,1.22869955156951,4,548,37,1.57407407407407,10,85,0.0540540540540541,1,2,8.24074074074074,59,445,0.945945945945946,1,35,0.37037037037037,7,20,0.0185185185185185,1,1,0.778026905829596,4,347,83.5675675675676,526,3092,1.68609865470852,16,752
0,"0",1.3125,11,21,6.43283582089552,52,1293,9.76119402985075,72,1962,1.83084577114428,7,368,16,1.0625,8,34,0,0,0,6.25,37,200,1,1,16,0.71875,10,23,0.03125,1,1,1.06467661691542,6,214,169.625,943,2714,2.95024875621891,27,593
0,"0",0.8,2,4,4.62222222222222,36,416,7.61111111111111,35,685,1.88888888888889,7,170,5,3,11,18,0.2,1,1,14.6666666666667,28,88,0.8,1,4,0,0,0,0.333333333333333,2,2,0.977777777777778,3,88,188.8,384,944,2.71111111111111,13,244
0,"0",1.59090909090909,13,70,5.80694143167028,87,2677,8.48156182212581,181,3910,1.5704989154013,6,724,44,1.83606557377049,11,112,0,0,0,7.49180327868852,25,457,1,1,44,2.80327868852459,15,171,0.0655737704918033,4,4,0.887201735357918,5,409,134.681818181818,404,5926,2.29284164859002,15,1057
0,"0",1.71052631578947,10,65,6.70233463035019,121,3445,9.63229571984436,183,4951,1.68871595330739,6,868,38,2.2,10,132,0,0,0,8.25,32,495,1,1,38,1.31666666666667,13,79,0.316666666666667,12,19,0.945525291828794,5,486,182.552631578947,750,6937,2.65953307392996,28,1367
0,"0",1.14285714285714,2,8,4.10526315789474,39,234,6.42105263157895,59,366,1.45614035087719,6,83,7,1.14285714285714,5,8,0,0,0,8.14285714285714,19,57,1,1,7,0,0,0,0,0,0,0.719298245614035,3,41,83.2857142857143,138,583,2.08771929824561,13,119
0,"0",0.777777777777778,5,28,4.28896103896104,56,1321,7.31493506493506,91,2253,1.47402597402597,4,454,36,1.78260869565217,10,82,0.0555555555555556,1,2,6.6304347826087,26,305,0.944444444444444,1,34,1.89130434782609,16,87,0.0652173913043478,3,3,0.811688311688312,4,250,96.6388888888889,377,3479,2.21428571428571,14,682
0,"0",1.31578947368421,8,25,4.9368932038835,53,1017,7.64077669902913,82,1574,1.56796116504854,5,323,19,1.85185185185185,10,50,0,0,0,7.48148148148148,27,202,1,1,19,0.296296296296296,5,8,0.148148148148148,4,4,0.907766990291262,4,187,122.578947368421,480,2329,2.19902912621359,13,453
0,"0",0,0,0,3.29787234042553,19,155,5.95744680851064,46,280,1.40425531914894,4,66,15,1.4,10,21,0.2,1,3,2.73333333333333,10,41,0.8,1,12,0.333333333333333,3,5,0.4,5,6,1.25531914893617,4,59,34.2,91,513,2.34042553191489,13,110
0,"0",0,0,0,0.384615384615385,3,15,1.48717948717949,5,58,1.07692307692308,2,42,9,0.444444444444444,3,4,0.111111111111111,1,1,4.33333333333333,8,39,0.888888888888889,1,8,0.111111111111111,1,1,0,0,0,0.717948717948718,3,28,19.1111111111111,38,172,1.1025641025641,2,43
0,"0",2.4,15,48,7.23367697594502,88,2105,10.0756013745704,80,2932,1.85910652920962,10,541,20,3.64285714285714,24,102,0.05,1,1,8.85714285714286,41,248,0.95,1,19,0.607142857142857,7,17,1.53571428571429,36,43,0.907216494845361,5,264,201,556,4020,2.65635738831615,18,773
0,"0",0,0,0,1.25396825396825,29,158,1.8015873015873,36,227,0.666666666666667,5,84,9,2.44444444444444,13,22,0.555555555555556,1,5,14,33,126,0.444444444444444,1,4,0,0,0,0,0,0,0.761904761904762,4,96,53.7777777777778,167,484,0.849206349206349,11,107
0,"0",0,0,0,2.6875,29,86,3.53125,46,113,1.28125,6,41,4,2.5,5,10,0,0,0,8,16,32,1,1,4,0,0,0,0,0,0,0.84375,2,27,55,94,220,1.65625,15,53
0,"0",0,0,0,2.6551724137931,24,77,3.31034482758621,31,96,1.31034482758621,5,38,4,2,4,8,0,0,0,7.25,10,29,1,1,4,0,0,0,0,0,0,0.655172413793103,2,19,47.75,95,191,1.55172413793103,9,45
0,"0",0,0,0,2.78695652173913,31,641,4.00434782608696,31,921,1.33913043478261,5,308,19,1.63157894736842,10,31,0,0,0,12.1052631578947,30,230,1,1,19,0,0,0,0,0,0,0.752173913043478,4,173,82.0526315789474,283,1559,1.93913043478261,15,446
0,"0",0.722222222222222,4,13,1.67701863354037,20,270,4.01863354037267,33,647,1.16770186335404,4,188,18,1.85714285714286,7,39,0.111111111111111,1,2,7.42857142857143,18,156,0.888888888888889,1,16,0.19047619047619,3,4,0.238095238095238,5,5,1.28571428571429,9,207,66.3333333333333,166,1194,1.46583850931677,7,236
0,"0",0.583333333333333,3,7,4.67647058823529,32,636,6.57352941176471,50,894,1.30882352941176,5,178,12,2.44444444444444,8,44,0,0,0,7.38888888888889,17,133,1,1,12,1,7,18,0.166666666666667,1,3,0.580882352941177,4,79,120.833333333333,282,1450,1.86029411764706,11,253
0,"0",0,0,0,6,17,60,8,22,80,1.8,5,18,1,0.666666666666667,2,2,0,0,0,3.33333333333333,8,10,1,1,1,0,0,0,0,0,0,0.4,1,4,127,127,127,2.6,8,26
0,"0",0.16,3,4,4.75714285714286,23,666,8.57142857142857,33,1200,1.78571428571429,5,250,25,1.51351351351351,7,56,0,0,0,3.64864864864865,17,135,1,1,25,0.918918918918919,15,34,0.135135135135135,5,5,0.942857142857143,5,132,81.36,344,2034,2.55714285714286,11,358
0,"0",0,0,0,2.43478260869565,11,112,4.84782608695652,14,223,1.39130434782609,3,64,7,1.14285714285714,2,8,0,0,0,5.71428571428571,18,40,1,1,7,1.57142857142857,9,11,0.857142857142857,6,6,1.30434782608696,3,60,57.8571428571429,161,405,2.19565217391304,7,101
0,"0",2,20,28,5.17730496453901,74,730,8.99290780141844,116,1268,1.63120567375887,4,230,14,3.11111111111111,26,56,0,0,0,7.83333333333333,35,141,1,1,14,0.0555555555555556,1,1,0,0,0,0.780141843971631,3,110,127.214285714286,783,1781,2.64539007092199,17,373
0,"0",0.470588235294118,3,8,3.25384615384615,28,423,5.59230769230769,52,727,1.33846153846154,6,174,17,1.64,9,41,0.117647058823529,1,2,5,14,125,0.882352941176471,1,15,0.84,7,21,0.2,5,5,0.861538461538462,4,112,72.4117647058823,269,1231,1.76153846153846,11,229
0,"0",2,14,16,6.30701754385965,34,719,8.19298245614035,61,934,1.52631578947368,6,174,8,3.09090909090909,23,34,0,0,0,10.0909090909091,37,111,1,1,8,0.818181818181818,5,9,0.272727272727273,3,3,0.947368421052632,7,108,167.75,536,1342,2.3859649122807,16,272
0,"0",1.75,10,21,6.45535714285714,67,723,9.75892857142857,117,1093,1.61607142857143,4,181,12,3.6875,15,59,0,0,0,7,19,112,1,1,12,2.4375,18,39,0,0,0,0.9375,6,105,133.25,443,1599,2.44642857142857,11,274
0,"0",0.636363636363636,3,7,7.95959595959596,90,788,10.3737373737374,76,1027,1.55555555555556,4,154,11,2.66666666666667,17,40,0,0,0,6.33333333333333,18,95,1,1,11,2.73333333333333,15,41,0.266666666666667,2,4,0.797979797979798,6,79,135.454545454545,365,1490,2.39393939393939,16,237
0,"0",2.91666666666667,11,35,7.60233918128655,55,1300,11.6842105263158,87,1998,1.99415204678363,6,341,12,2.16666666666667,11,52,0,0,0,7.04166666666667,28,169,1,1,12,0.833333333333333,5,20,0.0833333333333333,1,2,1.11111111111111,5,190,229,596,2748,2.70175438596491,12,462
0,"0",1.07692307692308,3,14,7.1,74,852,8.99166666666667,79,1079,1.45,5,174,13,5.07142857142857,22,71,0,0,0,8.35714285714286,20,117,1,1,13,0.714285714285714,6,10,0,0,0,0.858333333333333,5,103,120.461538461538,278,1566,2.18333333333333,18,262
0,"0",1.33333333333333,2,4,22.5238095238095,228,473,25.1904761904762,230,529,1.76190476190476,4,37,3,2.66666666666667,5,8,0,0,0,6.66666666666667,12,20,1,1,3,4,8,12,0,0,0,1,3,21,216,528,648,2.66666666666667,8,56
0,"0",0.08,1,2,4.53023255813954,47,974,6.57674418604651,68,1414,1.32558139534884,4,285,25,0.96969696969697,8,32,0,0,0,6.48484848484848,17,214,1,1,25,5.27272727272727,26,174,0.0303030303030303,1,1,0.586046511627907,3,126,92.12,344,2303,2.03255813953488,26,437
0,"0",0.777777777777778,3,7,6.18181818181818,30,476,8.75324675324675,48,674,1.80519480519481,5,139,9,1.3125,7,21,0,0,0,4.125,17,66,1,1,9,1.125,7,18,0.6875,5,11,1.01298701298701,3,78,116.222222222222,293,1046,2.35064935064935,9,181
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,7,3.14285714285714,10,22,0,0,0,0,0,0,0,0,0,0.454545454545455,3,10,7.71428571428571,13,54,0,0,0
0,"0",1.375,4,11,5.38709677419355,47,501,8.98924731182796,49,836,1.73118279569892,6,161,8,3.07692307692308,10,40,0,0,0,7.15384615384615,20,93,1,1,8,0.384615384615385,3,5,0,0,0,0.860215053763441,3,80,152.75,227,1222,2.44086021505376,13,227
0,"0",0.230769230769231,1,3,2.35658914728682,22,304,4.68992248062016,75,605,1.28682170542636,6,166,13,1.85714285714286,4,26,0.153846153846154,1,2,9.21428571428571,24,129,0.846153846153846,1,11,0.5,5,7,0,0,0,1.08527131782946,5,140,76.5384615384615,326,995,1.7984496124031,16,232
12,"1",0.636363636363636,3,7,4.12222222222222,38,371,8.86666666666667,49,798,1.88888888888889,6,170,11,4.83333333333333,42,58,0.272727272727273,1,3,2.66666666666667,8,32,0.727272727272727,1,8,3.83333333333333,21,46,4.66666666666667,27,56,1.46666666666667,4,132,109.727272727273,499,1207,2.93333333333333,16,264
3,"1",1.6,3,8,2.04166666666667,12,98,5.16666666666667,31,248,1.625,6,78,5,2.66666666666667,9,16,0.2,1,1,7.66666666666667,16,46,0.8,1,4,0.333333333333333,2,2,0.333333333333333,2,2,0.958333333333333,6,46,90,194,450,1.91666666666667,7,92
2,"1",0.666666666666667,3,4,3.6875,30,236,7.375,44,472,1.40625,4,90,6,4.85714285714286,10,34,0.166666666666667,1,1,9.14285714285714,22,64,0.833333333333333,1,5,0.571428571428571,2,4,0,0,0,1.234375,7,79,118.166666666667,242,709,1.765625,8,113
3,"1",2.4,8,12,5.64912280701754,75,322,9.36842105263158,138,534,1.54385964912281,3,88,5,2.125,4,17,0,0,0,7,13,56,1,1,5,0.25,2,2,0.125,1,1,0.701754385964912,4,40,151,297,755,1.80701754385965,5,103
1,"1",0.2,1,1,2.16216216216216,10,80,3.43243243243243,15,127,1.24324324324324,3,46,5,3.2,8,16,0,0,0,7.4,12,37,1,1,5,3.4,6,17,0,0,0,0.648648648648649,3,24,54.2,74,271,1.56756756756757,5,58
69,"1",1.51111111111111,10,68,3.61092715231788,64,2181,6.4023178807947,105,3867,1.67880794701987,8,1014,45,2.375,11,152,0.111111111111111,1,5,8.984375,48,575,0.888888888888889,1,40,0.875,9,56,0.28125,5,18,0.77317880794702,5,467,131.088888888889,538,5899,2.1341059602649,20,1289
23,"1",1,3,18,4.81196581196581,31,563,7.68376068376068,36,899,1.94871794871795,6,228,18,3.15,9,63,0,0,0,5.65,14,113,1,1,18,0.35,5,7,0.2,4,4,0.905982905982906,4,106,80.8888888888889,158,1456,2.34188034188034,11,274
11,"1",1.09090909090909,4,12,5.35106382978723,71,503,8.80851063829787,125,828,1.74468085106383,7,164,11,3.07142857142857,9,43,0,0,0,6.71428571428571,15,94,1,1,11,0.642857142857143,7,9,0,0,0,0.776595744680851,6,73,117,176,1287,2,10,188
6,"1",0.25,1,2,1.27027027027027,16,47,2.56756756756757,14,95,1.21621621621622,3,45,8,1.375,7,11,0.375,1,3,4,16,32,0.625,1,5,0.375,2,3,0.625,3,5,0.486486486486487,2,18,28.25,96,226,1.21621621621622,4,45
16,"1",0.625,9,15,1.71326164874552,38,478,3.32974910394265,77,929,1.09318996415771,8,305,24,1.64285714285714,16,46,0.5,1,12,9.64285714285714,28,270,0.5,1,12,1.5,25,42,0.321428571428571,3,9,0.795698924731183,6,222,71.0833333333333,390,1706,1.21146953405018,8,338
